Genotype,Envir,Management,Row,Position,Flowering_begin,R,P,Flowering_begin_spats_residuals,Flowering_begin_spats_geno_pred_values,Flowering_begin_spats_adj_pheno
GaPi_033,CHE_2023_1,1,36,79,114,36,79,-2.53941103036924,116.332193483737,113.792782453368
GaPi_035,CHE_2023_1,1,35,5,116,35,5,-2.5110863813475,118.979237487993,116.468151106646
GaPi_035,CHE_2023_1,1,35,84,122,35,84,2.69542243631329,118.979237487993,121.674659924306
GaPi_038,CHE_2023_1,1,36,80,118,36,80,-1.83510764206581,119.64490070644,117.809793064374
GaPi_038,CHE_2023_1,1,36,31,122,36,31,2.21206840000477,119.64490070644,121.856969106445
GaPi_051,CHE_2023_1,1,34,5,116,34,5,-0.0154907713583015,116.29225483065,116.276764059292
GaPi_051,CHE_2023_1,1,35,54,116,35,54,-0.577712358539813,116.29225483065,115.71454247211
GaPi_056,CHE_2023_1,1,34,61,130,34,61,3.84307139557103,125.966047599489,129.80911899506
GaPi_056,CHE_2023_1,1,35,12,124,35,12,-1.6369438623294,125.966047599489,124.32910373716
I_BB002,CHE_2023_1,1,26,31,118,26,31,-1.45895347802633,119.669611178497,118.210657700471
I_BB002,CHE_2023_1,1,34,80,122,34,80,1.84306476976158,119.669611178497,121.512675948259
I_BB012,CHE_2023_1,1,32,31,116,32,31,-0.858532852223391,117.222205993719,116.363673141496
I_BB012,CHE_2023_1,1,34,65,118,34,65,0.534432117653509,117.222205993719,117.756638111373
I_BB015,CHE_2023_1,1,23,77,114,23,77,0.119099841857974,113.987461056072,114.10656089793
I_BB015,CHE_2023_1,1,28,38,112,28,38,-1.37924716206066,113.987461056072,112.608213894012
I_BB022,CHE_2023_1,1,23,70,122,23,70,-4.55050519890899,126.514145849361,121.963640650452
I_BB022,CHE_2023_1,1,28,22,133,28,22,6.91523735331008,126.514145849361,133.429383202671
I_BB028,CHE_2023_1,1,34,82,124,34,82,3.82723060423587,119.661296346331,123.488526950567
I_BB028,CHE_2023_1,1,26,30,116,26,30,-3.44552539718747,119.661296346331,116.215770949143
I_BB031,CHE_2023_1,1,26,34,116,26,34,-0.245321017872129,116.434687352969,116.189366335097
I_BB031,CHE_2023_1,1,30,60,116,30,60,-0.306666041278305,116.434687352969,116.128021311691
I_BB039,CHE_2023_1,1,29,81,114,29,81,-1.89250103055879,115.458111437745,113.565610407186
I_BB039,CHE_2023_1,1,27,15,116,27,15,1.05791964985347,115.458111437745,116.516031087598
I_BB049,CHE_2023_1,1,35,79,118,35,79,1.25483830743171,116.405049177523,117.659887484955
I_BB049,CHE_2023_1,1,28,40,114,28,40,-1.81540184276982,116.405049177523,114.589647334753
I_BB056,CHE_2023_1,1,25,21,114,25,21,-0.586458215028443,114.779528561596,114.193070346567
I_BB056,CHE_2023_1,1,27,61,114,27,61,-0.444486463720921,114.779528561596,114.335042097875
I_BB070,CHE_2023_1,1,27,57,116,27,57,-3.68129665125234,120.08719750858,116.405900857328
I_BB070,CHE_2023_1,1,30,27,124,30,27,4.18624598926783,120.08719750858,124.273443497848
I_CC003,CHE_2023_1,1,32,59,118,32,59,-0.00113102814020749,118.338309229308,118.337178201168
I_CC044,CHE_2023_1,1,24,5,122,24,5,0.816109527681249,121.162489982018,121.978599509699
I_CC048,CHE_2023_1,1,29,10,118,29,10,-0.0936955205854417,118.180645855198,118.086950334613
I_CC048,CHE_2023_1,1,27,68,118,27,68,0.046941030360756,118.180645855198,118.227586885559
I_CC052,CHE_2023_1,1,26,19,116,26,19,-0.918274056199351,117.068260549794,116.149986493595
I_CC052,CHE_2023_1,1,24,62,118,24,62,0.549625726707276,117.068260549794,117.617886276502
I_CC055,CHE_2023_1,1,33,17,116,33,17,-0.948674421030276,117.172001498697,116.223327077667
I_CC055,CHE_2023_1,1,26,69,118,26,69,0.610045880696774,117.172001498697,117.782047379394
I_CC057,CHE_2023_1,1,26,68,118,26,68,-0.125162172721517,117.909688343122,117.784526170401
I_CC059,CHE_2023_1,1,28,43,118,28,43,0.0458712774811687,118.500737544843,118.546608822324
I_CC067,CHE_2023_1,1,28,11,124,28,11,-2.44916400058982,126.54758768242,124.09842368183
I_CC067,CHE_2023_1,1,30,81,132,30,81,4.82357330550967,126.54758768242,131.371160987929
I_CC070,CHE_2023_1,1,30,70,118,30,70,1.32371528388337,116.480631301865,117.804346585748
I_CC070,CHE_2023_1,1,28,34,114,28,34,-1.86240742262341,116.480631301865,114.618223879241
I_CC075,CHE_2023_1,1,26,24,118,26,24,-0.0312781172944057,118.234128363181,118.202850245887
I_J012,CHE_2023_1,1,23,47,128,23,47,0.0181770518246793,127.567195591971,127.585372643796
I_J012,CHE_2023_1,1,30,24,130,30,24,2.65127885516664,127.567195591971,130.218474447138
I_J030,CHE_2023_1,1,29,18,118,29,18,-0.00536051108774416,118.323693184805,118.318332673717
I_J033,CHE_2023_1,1,29,14,124,29,14,1.40359735216504,122.800764271462,124.204361623627
I_J033,CHE_2023_1,1,27,43,122,27,43,-0.113416117278376,122.800764271462,122.687348154184
I_J046,CHE_2023_1,1,35,21,124,35,21,0.582222330564093,123.561700136629,124.143922467193
I_J046,CHE_2023_1,1,28,46,124,28,46,0.928152901748916,123.561700136629,124.489853038378
I_J054,CHE_2023_1,1,27,49,118,27,49,-1.40416527060971,119.970715867774,118.566550597164
I_J054,CHE_2023_1,1,35,36,122,35,36,1.87540801219586,119.970715867774,121.84612387997
I_J056,CHE_2023_1,1,25,61,118,25,61,-1.95274783307123,119.832223263733,117.879475430662
I_J056,CHE_2023_1,1,36,18,122,36,18,2.38391460834561,119.832223263733,122.216137872079
I_J063,CHE_2023_1,1,25,48,122,25,48,0.401662274990088,121.519173023071,121.920835298061
I_J063,CHE_2023_1,1,35,26,122,35,26,0.517661555260986,121.519173023071,122.036834578332
I_J064,CHE_2023_1,1,27,53,124,27,53,1.78809036005076,122.695487488352,124.483577848403
I_J064,CHE_2023_1,1,26,36,122,26,36,-0.528373342676105,122.695487488352,122.167114145676
I_J069,CHE_2023_1,1,24,1,128,24,1,4.03806003371672,123.969600839882,128.007660873599
I_J069,CHE_2023_1,1,31,77,122,31,77,-2.40964951023955,123.969600839882,121.559951329643
I_M007,CHE_2023_1,1,32,35,111,32,35,-1.90010439954561,113.294137320109,111.394032920563
I_M007,CHE_2023_1,1,30,72,114,30,72,0.439328180219192,113.294137320109,113.733465500328
I_M013,CHE_2023_1,1,30,64,118,30,64,0.125595453246248,117.87879488583,118.004390339076
I_M013,CHE_2023_1,1,23,30,118,23,30,-0.259697346339777,117.87879488583,117.61909753949
I_M014,CHE_2023_1,1,29,40,114,29,40,-0.190853297290687,114.848461094675,114.657607797385
I_M014,CHE_2023_1,1,33,62,114,33,62,-0.820144194440147,114.848461094675,114.028316900235
I_M024,CHE_2023_1,1,33,70,114,33,70,-0.572888806395,114.406512018817,113.833623212422
I_M024,CHE_2023_1,1,24,18,114,24,18,-0.565996642950708,114.406512018817,113.840515375866
I_M026,CHE_2023_1,1,30,76,124,30,76,1.17581313271974,122.405536464224,123.581349596943
I_M029,CHE_2023_1,1,24,10,116,24,10,-1.25582204064224,117.191335179618,115.935513138976
I_M029,CHE_2023_1,1,29,65,118,29,65,0.922788138019754,117.191335179618,118.114123317638
I_M047,CHE_2023_1,1,29,59,114,29,59,-1.30645420179349,115.587834925237,114.281380723443
I_M047,CHE_2023_1,1,25,33,116,25,33,0.509411245255905,115.587834925237,116.097246170493
I_M048,CHE_2023_1,1,32,28,114,32,28,-0.480994451573494,114.826755801121,114.345761349548
I_M048,CHE_2023_1,1,32,61,114,32,61,-0.536283957606273,114.826755801121,114.290471843515
I_M052,CHE_2023_1,1,25,26,118,25,26,1.12522983643088,117.042481873191,118.167711709621
I_M052,CHE_2023_1,1,30,77,116,30,77,-1.50133780885722,117.042481873191,115.541144064333
I_M056,CHE_2023_1,1,23,16,116,23,16,-0.543125076513789,116.465312167921,115.922187091407
I_W002,CHE_2023_1,1,31,79,116,31,79,-0.573349426160718,116.05245414047,115.479104714309
I_W002,CHE_2023_1,1,30,11,116,30,11,-0.0892454553596735,116.05245414047,115.963208685111
I_W010,CHE_2023_1,1,26,26,111,26,26,-1.99299229418797,113.207230585825,111.214238291637
I_W010,CHE_2023_1,1,31,73,114,31,73,0.507067646325979,113.207230585825,113.714298232151
I_W034,CHE_2023_1,1,26,13,116,26,13,0.057757495302937,116.002679311578,116.060436806881
I_W034,CHE_2023_1,1,31,84,116,31,84,-0.734755848977784,116.002679311578,115.2679234626
I_W036,CHE_2023_1,1,29,20,112,29,20,-1.30738645291991,113.680049603664,112.372663150744
I_W036,CHE_2023_1,1,31,75,114,31,75,-0.0417173216426079,113.680049603664,113.638332282021
I_W037,CHE_2023_1,1,24,24,122,24,24,2.12325261440489,119.624937738132,121.748190352537
I_W037,CHE_2023_1,1,23,65,118,23,65,-1.75206859271066,119.624937738132,117.872869145421
I_W044,CHE_2023_1,1,30,52,112,30,52,-0.232995487641247,112.573805097587,112.340809609946
I_W044,CHE_2023_1,1,27,1,111,27,1,-1.43622514705943,112.573805097587,111.137579950528
I_W045,CHE_2023_1,1,26,2,114,26,2,-1.006374791049,114.864436002184,113.858061211135
I_W046,CHE_2023_1,1,23,27,114,23,27,-1.04924402844198,114.716290545787,113.667046517345
I_W049,CHE_2023_1,1,28,1,118,28,1,0.518764635896659,117.27216780693,117.790932442826
I_W049,CHE_2023_1,1,30,44,116,30,44,-0.828407790172122,117.27216780693,116.443760016758
I_W050,CHE_2023_1,1,28,30,114,28,30,-0.999129790455427,115.588798224041,114.589668433586
I_W050,CHE_2023_1,1,26,66,116,26,66,0.202365586207151,115.588798224041,115.791163810248
JoPr_1990_102_001,CHE_2023_1,1,34,59,116,34,59,-0.579275043027963,116.408527422598,115.82925237957
JoPr_1990_102_001,CHE_2023_1,1,35,7,116,35,7,0.0197180165456388,116.408527422598,116.428245439144
JoPr_1990_102_054,CHE_2023_1,1,33,57,114,33,57,-0.656312513626048,114.765288954615,114.108976440989
JoPr_1990_102_054,CHE_2023_1,1,32,34,114,32,34,-0.378752717362403,114.765288954615,114.386536237252
JoPr_1990_102_097,CHE_2023_1,1,34,20,114,34,20,-0.337120881350771,114.457569977178,114.120449095827
JoPr_1990_102_097,CHE_2023_1,1,35,83,114,35,83,-0.786989793317645,114.457569977178,113.67058018386
JoPr_1990_102_108,CHE_2023_1,1,34,11,116,34,11,-0.893592538110539,117.121247446798,116.227654908687
JoPr_1990_102_108,CHE_2023_1,1,35,80,118,35,80,0.540277165305341,117.121247446798,117.661524612103
JoPr_1990_102_169,CHE_2023_1,1,35,2,118,35,2,1.18431290213267,117.342823042474,118.527135944607
JoPr_1990_102_169,CHE_2023_1,1,34,47,116,34,47,-1.47351036648102,117.342823042474,115.869312675993
JoPr_1990_102_179,CHE_2023_1,1,34,84,116,34,84,-1.46277723659207,116.931397810024,115.468620573432
JoPr_1990_102_179,CHE_2023_1,1,31,7,118,31,7,1.05452457886646,116.931397810024,117.985922388891
JoPr_1990_102_202,CHE_2023_1,1,33,47,116,33,47,-0.491181664078084,116.64481572362,116.153634059542
JoPr_1990_102_232,CHE_2023_1,1,35,20,114,35,20,-0.520927964633799,114.685928581033,114.165000616399
JoPr_1990_102_232,CHE_2023_1,1,33,52,114,33,52,-0.537101984797019,114.685928581033,114.148826596236
JoPr_1990_102_242,CHE_2023_1,1,33,7,109,33,7,-4.15393114017087,113.41516863749,109.261237497319
JoPr_1990_102_242,CHE_2023_1,1,33,53,116,33,53,2.72817806905924,113.41516863749,116.143346706549
JoPr_1990_102_246,CHE_2023_1,1,32,53,124,32,53,0.996018471660165,123.437175536655,124.433194008315
JoPr_1990_102_246,CHE_2023_1,1,35,32,124,35,32,0.478322752135853,123.437175536655,123.915498288791
Modi,CHE_2023_1,1,34,53,114,34,53,-0.239362974622608,114.100808111705,113.861445137083
Modi,CHE_2023_1,1,34,18,114,34,18,0.0470522009589018,114.100808111705,114.147860312664
Modi,CHE_2023_1,1,28,12,114,28,12,0.029285853927874,114.100808111705,114.130093965633
Modi,CHE_2023_1,1,25,8,114,25,8,0.0671391563385555,114.100808111705,114.167947268044
Modi,CHE_2023_1,1,30,26,114,30,26,0.154598648446822,114.100808111705,114.255406760152
Modi,CHE_2023_1,1,23,64,114,23,64,-0.246477900897489,114.100808111705,113.854330210808
Modi,CHE_2023_1,1,25,68,114,25,68,-0.185021206089544,114.100808111705,113.915786905616
Modi,CHE_2023_1,1,23,55,114,23,55,-0.408354066969679,114.100808111705,113.692454044736
Modi,CHE_2023_1,1,27,48,114,27,48,0.486603460933978,114.100808111705,114.587411572639
Modi,CHE_2023_1,1,33,83,114,33,83,-0.61617517808476,114.100808111705,113.484632933621
Modi,CHE_2023_1,1,34,56,114,34,56,-0.251343973530823,114.100808111705,113.849464138175
Modi,CHE_2023_1,1,32,70,114,32,70,-0.0777343037338198,114.100808111705,114.023073807972
Modi,CHE_2023_1,1,31,1,114,31,1,-0.192752180961648,114.100808111705,113.908055930744
Modi,CHE_2023_1,1,31,27,114,31,27,0.0891320003952103,114.100808111705,114.189940112101
Modi,CHE_2023_1,1,33,18,114,33,18,0.116062677022114,114.100808111705,114.216870788727
NOVADI_0010,CHE_2023_1,1,35,28,114,35,28,-2.15275793985344,116.147961818714,113.99520387886
NOVADI_0010,CHE_2023_1,1,35,73,118,35,73,1.51780036447148,116.147961818714,117.665762183185
NOVADI_0023,CHE_2023_1,1,35,13,118,35,13,0.198993625051116,118.110282174092,118.309275799143
NOVADI_0023,CHE_2023_1,1,34,57,118,34,57,-0.266109437334109,118.110282174092,117.844172736758
NOVADI_0042,CHE_2023_1,1,36,68,116,36,68,0.245259098385674,115.389071593909,115.634330692294
NOVADI_0042,CHE_2023_1,1,35,14,114,35,14,-1.09981871890307,115.389071593909,114.289252875006
NOVADI_0114,CHE_2023_1,1,36,76,118,36,76,-1.89441051012331,119.638286833481,117.743876323358
NOVADI_0114,CHE_2023_1,1,36,29,122,36,29,2.26945739438145,119.638286833481,121.907744227863
NOVADI_0256,CHE_2023_1,1,36,13,126,36,13,0.458382603304301,125.913604251426,126.37198685473
NOVADI_0256,CHE_2023_1,1,36,69,128,36,69,1.73256926142578,125.913604251426,127.646173512852
NOVADI_0268,CHE_2023_1,1,36,33,130,36,33,2.36588797936206,127.443382957259,129.809270936621
NOVADI_0268,CHE_2023_1,1,35,58,128,35,58,0.267739942358546,127.443382957259,127.711122899618
NOVADI_0286,CHE_2023_1,1,34,64,118,34,64,-0.267361574984065,118.038368726528,117.771007151544
NOVADI_0286,CHE_2023_1,1,34,12,118,34,12,0.179435980677837,118.038368726528,118.217804707206
NOVADI_0296,CHE_2023_1,1,36,10,111,36,10,-0.961482808079012,112.432330062458,111.470847254379
NOVADI_0296,CHE_2023_1,1,35,68,112,35,68,-0.748676826801898,112.432330062458,111.683653235656
NOVADI_0329,CHE_2023_1,1,36,77,116,36,77,-0.644385401228703,116.404185213334,115.759799812106
NOVADI_0329,CHE_2023_1,1,35,4,116,35,4,0.0835718583182654,116.404185213334,116.487757071653
NOVADI_0330,CHE_2023_1,1,35,15,118,35,15,0.232996796831358,118.035477740983,118.268474537814
NOVADI_0330,CHE_2023_1,1,36,74,118,36,74,-0.321758963170751,118.035477740983,117.713718777812
NOVADI_0347,CHE_2023_1,1,36,12,118,36,12,0.0139330109307139,118.390366813699,118.40429982463
NOVADI_0356,CHE_2023_1,1,35,8,118,35,8,0.307308120812692,118.101585562056,118.408893682869
NOVADI_0356,CHE_2023_1,1,35,49,118,35,49,-0.3769404944195,118.101585562056,117.724645067637
NOVADI_0371,CHE_2023_1,1,36,14,122,36,14,0.855099582746405,121.484944004719,122.340043587465
NOVADI_0371,CHE_2023_1,1,36,56,122,36,56,0.0543193071230235,121.484944004719,121.539263311842
NOVADI_0382,CHE_2023_1,1,36,67,118,36,67,0.422292894716037,117.200806921995,117.623099816711
NOVADI_0382,CHE_2023_1,1,35,6,116,35,6,-0.752585934524731,117.200806921995,116.44822098747
NOVADI_0622,CHE_2023_1,1,35,16,114,35,16,-1.13759777586107,115.386471228044,114.248873452183
NOVADI_0622,CHE_2023_1,1,35,72,116,35,72,0.282285680686158,115.386471228044,115.668756908731
NOVADI_0731,CHE_2023_1,1,36,5,118,36,5,0.453367014226615,118.191602593679,118.644969607906
NOVADI_0731,CHE_2023_1,1,35,65,118,35,65,-0.496950924438863,118.191602593679,117.69465166924
NOVADI_0766,CHE_2023_1,1,35,53,114,35,53,0.731527470019202,112.984083934991,113.71561140501
NOVADI_0766,CHE_2023_1,1,36,38,111,36,38,-2.2820246466695,112.984083934991,110.702059288321
NOVADI_0830,CHE_2023_1,1,35,77,116,35,77,0.53938835457258,115.119480181689,115.658868536262
NOVADI_0830,CHE_2023_1,1,36,41,114,36,41,-1.4719603457059,115.119480181689,113.647519835983
NOVADI_0980,CHE_2023_1,1,36,37,116,36,37,-0.588106261430042,116.309868344472,115.721762083042
NOVADI_1015,CHE_2023_1,1,35,64,118,35,64,0.665636270389413,117.032050555739,117.697686826128
NOVADI_1015,CHE_2023_1,1,36,26,116,36,26,-1.04476278037342,117.032050555739,115.987287775365
TeBr_012,CHE_2023_1,1,30,4,116,30,4,0.685131066181711,115.132565651113,115.817696717295
TeBr_012,CHE_2023_1,1,24,48,114,24,48,-1.61391648087348,115.132565651113,113.51864917024
TeBr_021,CHE_2023_1,1,26,70,118,26,70,-0.229265523268566,118.009095416326,117.779829893057
TeBr_021,CHE_2023_1,1,31,23,118,31,23,0.132869034782658,118.009095416326,118.141964451108
TeBr_022,CHE_2023_1,1,24,76,122,24,76,2.1560435958524,119.661861352677,121.81790494853
TeBr_022,CHE_2023_1,1,29,3,118,29,3,-1.77417489144257,119.661861352677,117.887686461235
TeBr_027,CHE_2023_1,1,26,81,114,26,81,-0.631893779384171,114.371395312844,113.73950153346
TeBr_027,CHE_2023_1,1,24,17,114,24,17,-0.517153482827283,114.371395312844,113.854241830017
TeBr_043,CHE_2023_1,1,32,50,114,32,50,-1.23647720875155,115.692643229136,114.456166020385
TeBr_043,CHE_2023_1,1,30,21,116,30,21,0.469762904673829,115.692643229136,116.16240613381
TeBr_071,CHE_2023_1,1,23,62,122,23,62,2.0062811784787,119.81135041273,121.817631591209
TeBr_071,CHE_2023_1,1,33,16,118,33,16,-1.58115443457916,119.81135041273,118.230195978151
TeBr_084,CHE_2023_1,1,25,23,118,25,23,0.703818322126566,117.481507202272,118.185325524399
TeBr_084,CHE_2023_1,1,28,44,116,28,44,-0.95288438917413,117.481507202272,116.528622813098
TeBr_180,CHE_2023_1,1,27,22,118,27,22,-1.53660506294924,120.222095924241,118.685490861292
TeBr_180,CHE_2023_1,1,28,54,122,28,54,2.08059030760406,120.222095924241,122.302686231845
TeBr_248,CHE_2023_1,1,31,39,122,31,39,0.704849934121953,121.642216879633,122.347066813754
TeBr_248,CHE_2023_1,1,26,54,122,26,54,0.250079418059769,121.642216879633,121.892296297692
TeBr_263,CHE_2023_1,1,30,3,122,30,3,2.19285968754841,119.604154672957,121.797014360505
TeBr_263,CHE_2023_1,1,36,78,118,36,78,-1.82768971566981,119.604154672957,117.776464957287
1,CHE_2023_2,2,18,20,124,18,20,-2.66878542342245,127.077808284562,124.40902286114
1,CHE_2023_2,2,18,76,132,18,76,5.00144036004807,127.077808284562,132.07924864461
1015,CHE_2023_2,2,19,34,116,19,34,-1.05473705640142,116.988949912628,115.934212856227
1015,CHE_2023_2,2,20,59,118,20,59,0.570650737743847,116.988949912628,117.559600650372
1125,CHE_2023_2,2,21,44,116,21,44,0.142373434856751,116.178838535627,116.321211970483
1125,CHE_2023_2,2,19,79,116,19,79,-0.852637389561252,116.178838535627,115.326201146065
114,CHE_2023_2,2,21,16,116,21,16,0.05695678219152,116.433773104549,116.490729886741
114,CHE_2023_2,2,20,49,116,20,49,-0.696044723593801,116.433773104549,115.737728380955
12_204,CHE_2023_2,2,21,21,122,21,21,0.821137687047568,121.663933854625,122.485071541672
12_B006,CHE_2023_2,2,18,1,116,18,1,-0.812683212754607,117.584901515191,116.772218302437
12_B006,CHE_2023_2,2,18,72,118,18,72,0.494982564626795,117.584901515191,118.079884079818
12_B074,CHE_2023_2,2,18,51,116,18,51,-0.569956367229182,116.681385006976,116.111428639747
12_E014,CHE_2023_2,2,19,3,114,19,3,-0.924343604444346,115.41205910124,114.487715496796
12_E017,CHE_2023_2,2,19,45,114,19,45,-0.782490470292004,114.551450053377,113.768959583085
12_E017,CHE_2023_2,2,19,20,114,19,20,-0.382129379532728,114.551450053377,114.169320673845
12_E034,CHE_2023_2,2,20,32,122,20,32,-0.0535165094777739,122.068174529363,122.014658019885
12_E034,CHE_2023_2,2,20,86,124,20,86,0.987515468199391,122.068174529363,123.055689997562
12_F002,CHE_2023_2,2,18,46,124,18,46,1.1810789925207,122.953153035235,124.134232027756
12_F045,CHE_2023_2,2,20,3,124,20,3,0.822188940056805,123.575284063129,124.397473003186
12_F045,CHE_2023_2,2,18,52,124,18,52,0.532584842088156,123.575284063129,124.107868905217
12_F046,CHE_2023_2,2,18,62,122,18,62,0.73407851359481,121.352109802879,122.086188316474
12_I062,CHE_2023_2,2,20,40,124,20,40,0.842032496000499,123.046925077132,123.888957573132
12_I062,CHE_2023_2,2,20,67,124,20,67,0.365227018564312,123.046925077132,123.412152095696
12_J004,CHE_2023_2,2,20,69,124,20,69,0.14047147708655,123.234370400369,123.374841877456
12_J004,CHE_2023_2,2,19,10,124,19,10,1.11912150828388,123.234370400369,124.353491908653
